reviewContent,label,rating
"Pengiriman cepat, barang datang mulus tanpa penyok. Barang sesuai foto dan bagus, harga juga bagus buat kantong",positive,5
tapi fre pouch dan mouse pad tidak sesuai dengan gambar .. pouch dapat yang tas kecil tidak seperti digambar .. mouse pad gambarnya bukan merk seagate melainkan winnie the p**h . selebihnya saya puas .. terimakasih,negative,3
"Product sesuai deskripsi, pengiriman cepat dan aman, sayangnya enggak ada informasi soal VIP cardnya",negative,2
tv pintar bagus dan komplit,positive,5
good job... no complain,negative,3
"barang sudah sampai, packing cukup lengkap n aman, hardisknya sejauh ini dicoba berfungsi dengan baik. terimakasih",positive,4
"sudah 2 minggu pesanan belum datang juga? bagaimana ini lazada, padahal belum pernah kecewa belanja di lazada.",negative,1
"Mantap, recommend.",positive,5
Fd enggak bisa buat menyimpan video n film,negative,2
"paket sampai dengan selamat ke Lhoksukont dan berfungsi dengan baik, gambar dan suara nya mantul. semoga produk ini awet",positive,5
Barang sampai  Pancing rapi berfungsi 100%   Namun pengiriman agak lambat 1 hari,positive,4
harus yang asli,negative,3
mantap  lur,positive,5
"barang telah diterima..untuk klaim hooq nya xiaomi suruh hubungan lazada..lalu di pingpong lagi hubungan xiaomi,,,waspada after sales nya ....",positive,5
"barang sampai dengan cepat,aman,dan berfungsi dengan baik terima kasih",positive,5
"thank lazada, barang nya bagus pngriman nya juga cepat ...",positive,5
"saya belum terima paket saya,,,tolong eia,,di tindaklanjuti ke pihak jne nya,,,knapa di keterangan psn dan email saya,,barang sudah diterima,,padahal saya sama sekali belum menerima pesanan saya,,,tolong bantuannya dari penjual dan lazadanya,,,",negative,3
"MANTAP banget.... HARGA MURAH, TAPI KUALITAS MEWAH.. TERIMAKASIH ""PALEM ELEKTRO"" TERIMAKASIH LAZADA... BARANG BAGUS BANGET, KURIR SANGAT RAMAH.. LOVE ..LOVE ..LOVE LAZADA.............",positive,5
"Pengiriman cepat,,,oke bgtz!!!",positive,4
"sudah sampai dengan baik no cacat paking bagus kerdus saja mulus apalagi tv nya,terima kasih lazada",positive,5
"barang sudah sampai tidak ada cacat fisik , tapi kapasitas tidak work",negative,3
Mantul....,positive,5
Ini saya pesan tanggal 12 terus tanggal 13 katanya sudah proses pengiriman tapi sampai sekarang belum datang juga. mengirim dari mana memangnya?,negative,1
"Jangan beli produk ini. Saya beli 2 unit tidak di kirim dan di batalkan secara sepihak,, terus di suruh menunggu uang pengembalian. Shit..",negative,1
"Jika nanti ada kesalahan dalam produk atau dalam ordernya siapa yang akan bertanggung jawab disini saya tidak mau jika nanti uang melayang, tolong lebih jelas lagi tempat penjualan dan identitas sih penjual ya.",negative,1
kecewa banget. tidak berfungsi alias tidak konek.,negative,1
sampai juga nih  terimakasih dipacking dengan baik dapat tas juga segel utuh,positive,5
"jujur barang nya bagus banget dengan harga segini dapat smart tv yang keren, desain juga oke, gambar juga oke, tapi sayang ada titik hitam kecil pas di tengah, memang tidak mengganggu ,tapi kelihatan jika background nya warna putih, apakah pihak yang jual tidak di QC terlebih dahulu dan di cek apakah ada cacat atau tidak, dan apakah bisa di claim barang nya? yang di takutkan untuk jangka panjang nya, takut titik hitam tersebut membesar dan menganggu , mohon tanggapan nya dari pihak cooca dan lazadda,thx",positive,5
"barang yang datang tidak sesuai gambar/pesanan, saya malah di kasih fd model lama, model yang tidak mau saya beli, kecewa saya sama lazada, saya meminta pengembalian barang",negative,1
"Kapasitas hanya 56,4 Gb...",negative,3
pengiriman sangat cepat...,positive,5
barang nya sesuai deskripsi,positive,5
barang enggak orisinal dijual. Jujur dong jadi penjual. Barangnya jadi enggak bisa dipakai. Rugi saya beli,negative,1
"pengiriman cepat,packing rapi,barang ok. terima kasih lazada...",positive,5
sudah rusak panelnya,negative,1
kalo ditonton dari samping enggak kelihatan harus dari depan,negative,1
keduanya bagus sekali,positive,5
barang deh sampai cepat peking rapi barangnya bagus tapi enggak bisa konek untuk pideo,positive,5
barang sudah sampai sesuai estimasi tapi sayang untuk OTG nya enggak fungsi,negative,2
"Sangat amat kecewa hardisk tidak bisa terbaca sama sekali oleh komputer walaupun sudah dicoba 6 komputer berbeda, bagaimana bisa anda mengirim barang yang rusak kepada customer? Terima kasih telah mengirimkan barang yang rusak.",negative,1
mantap...harga bersahabat...fre ongkir...paciing double safety..pengiriman saja yang agak lama...sok far sok good...,positive,5
"Pas di ku &A mau memastikan ada dvdroom apa enggak, dibilang ada..foto produk pun beda dengan asli..dfoto ada dvdroom.. blanja online, sudah enggak bisa melihat produk.. speknya pun enggak valid. Ya sudahlah..",negative,1
pengirima lama enggak tau salah siapa,negative,3
PENGIRIMANNYA SUNGGUH SUNGGUH LAMBAN. LEBIH DARI 1 MINGGU,negative,3
Barang bagus dan awet,positive,5
Barang sudah diterima (diambil sendiri). Kurir menolak mengantar sampai ke rumah dengan alasan barang terlalu besar tidak bisa diatar dengan motor. Padahal bisa kalau diantar 2 orang dengan membonceng. Kelengkapan barang kurang karena baut untuk stand TV tidak saya temukan didalam box.,negative,2
Barangnya cepat sampai terima kasih lazada,positive,5
"kemarin sore order, sore ini dah sampai. mantap. packing juga baik. semoga awet ya.",positive,5
"i love this sok much, keren banget, apalagi dapat harga wor",positive,5
tau,positive,5
"produk sesuai, sudah di coba dan bagus. semoga awet, terima kasih.",positive,5
Pesanan cepat pada pengiriman Brang ok Namun bonus rusak semua.. Nama ya juga bonus Hehehe Terima kasih lazada,negative,3
"Ya standar sih, lumayan usb 3.0 tapi kayaknya kurang kokoh didalam",negative,3
"Barang sesuai, mudah-mudahan awet",positive,4
"Fdnya berfungsi dengan baik.. dapat otg juga cuman ada yang aneh barusan gua coba di hp realme enggak bisa, tapi di redmi bisa wkwk Tapi sok far puas lah produk sesuai sama yang digambar.",positive,5
perfec...,positive,5
"barang sesuai gambar, pengiriman tepat waktu enggak kecewa deh",positive,5
di keterangan speed nya 7200rpm.. tapi yang di kirim hd pipeline,negative,3
"Tv nya sih bagus, tapi usb tidak bisa dpakkai hanya untuk service doang. tidak sesuai deskripsinya",negative,3
Barang bagus sesuai deskripsi kebetulan dapat pas samsung brand day jadi cuma dapat harga 206rb,positive,5
bagus dan cepat pengirimannya,positive,5
belum ke pakai mudah-mudahan bagus,positive,5
Tolong kiriman nya di memperbaiki,negative,1
thanks seller...saya puas belanja di lazada...bareng bagus...kualitas bagus terima kasih seller,positive,5
"Pesan waktu ramadhan, baru sempat di unboxing sekarang. Sumpah menyesal banget baru buka sekarang. Saya kira tidak ada masalah, ternyata LCD nya pecah. Saya mau klaim harus kemana min?",negative,1
"Barang cepat sampai,, sesuai dengan pesanan",positive,5
Knapa pesanan sayadi batalkan??,negative,1
"pengiriman cepat,,real pict dan awet dipakai sampai sekarang..",positive,4
"bareng ok, sesuai deskripsi, pengiriman ok, dibuat simpan data, terkadang kebaca kadang tidak....",negative,3
Barang sampai dengan cepat dan transfer file pun kilat. Thanks,positive,5
Garansi berapa lama bos,negative,1
"Barang sudah diterima dengan baik, tetapi setelah di coba tidak jadi, mungkin karena bareng murah ya,,,",negative,3
"mantul cepat banget sampai barang nya, belum sempat dicoba sih. semoga baik-baik saja dan sehat² hardisk nya !wajah_gembira_dengan_mata_bahagia! seller nya juga baik, awal nya pesan biru karena kosong dia bertanya dulu mau enggak di ganti ke gold. itu'si okay yang penting sama-sama seagate produknya !wajah_gembira_dengan_mata_bahagia!",positive,5
"pengiriman cepat, barang sesuai dengan gambar",positive,5
Goods,positive,5
ini juga belum laku tak jual,positive,5
"mohon maaf untuk pengembalian barang . saya kirimkan krmbali barangnya dan sudah di terima . setelah melakukan evaluasi , kenapa pengembalian dana via transfer saya belum juga di transfer ya ? terima kasih",negative,1
Coba kalo pengirimannya melalui lex.pasti sudah sampai sebelum batas tanggal pengiriman akhir,negative,2
Samsung 49 5series  N5000 clas,positive,5
hahaha sampah!!!!,negative,1
Hatur nuhun terimakasih sama sama,positive,5
barang bagus .. puas,positive,5
"gila pengiriman lama sekali, saya tinggal di jakarta bukan di irian atau papua yang jauh, masa seminggu barang enggak kunjung datang, apa jadi nya itu barang di kurir seminggu di ombang ambing enggak sampai sampai",negative,1
senang banget paket ya sudah yampe kualitas ya bagus banget tidak kurang apapun dan tidak pecah pokoya sukaaaaabanget semoga awet trimksh Lazada.,positive,5
"body nya keren sih,,,tapi untuk kualitas gambar dan warna kurang.",negative,3
"Terima Kasih, barang sudah di terima. packing baik.",positive,5
barang sudah di yerima tapi..program tvnya enggak bisa diam pindah pindah sendiri sangat kecewa tidak bisa menikmati tolong meminta di tukar ganti barang ditunggu respon sama jawaban,positive,5
beda seri sama yang di iklankan.....coba saja order kalau enggak percaya...,negative,2
kok bukan merk Sandisk...,negative,2
"barang tidak berfungsi, hanya lampu led saja yang menyala",negative,1
di keterangan fre pouch dan pengin...tapi setelah sampai...only product...tau begini cari yang lain.haddeuuuh...,negative,1
barangnya telah sampai terima kasih,positive,5
"Mantap, kualitas oke, harga lumayan terjangkau. Sudah support DVB T/T2 pula.",positive,5
barang cuman tv ya saja yang nyampai? apa memang itu cuman iming2 saja biar barangnya lku?,negative,1
mengira ada tutupnya,negative,3
parah isi 64gb yang bisa dipakai cuman 10gb doang.... lebih dari itu filenya pada hilang.... kapok gue beli flashdisk toshiba made ini philipines......,negative,1
"Sudah kesekian kalinya saya beli memory card dan flashdisk di olshop ini. Barang original, ada hologram, cepat sampai, jauh lebih murah dari yang saya beli di toko kamera, packaging rapi dan aman. Untuk pemesanan kali ini saya pesan tanggal 19 Juli 2017, sampai di rumah 20 Juli 2017.",positive,5
"Alhamdulillah sampai dengan harga murah Flashsale, TV kondisi baik... Thank Lazada & Samsung",positive,5
"barang sudah diterima, kondisi normal, enggak ada cacat, kekurangan Pengiriman sangat lambat",positive,5
"Barang sudah diterima sesuai deskripsi,terima kasih lazada,seller dan ninjaxpres",positive,5
barang dterima dengan mulus tanpa lecet.pengiriman cepat.trmksh lazada saya sudah nyaman belanja dlazada.semoga awet,positive,5
Barang bagus berfungsi dengan baik,positive,5
Sangat kecewa... Packing nya tidak rapi sehingga pesanan saya pecah,negative,1
"dari mulai pemesanan,pengepakan sampai pengiriman sangat memuaskan good job pokoknya....",positive,4
barang bagus..  sesuai deskripsi..  makasiih,positive,4
"Lazada lebih baik jangan pakai JNE karena paket saya enggak diantar kerumah,, JNE tracking datany paket sudah diantar ke alamat tanggal 11 namun nyatanya tanggal 14 saya yang jemput ke kantorny JNE pas ditanya peg JNEny malah ngeyel,,jangan sampai pelayanan lazada yang sudah maksimal rusak citranya oleh ekspedisi JNE",negative,3
ucb elor copot lama lagi mengirim,negative,1
pertama mau pesan seperti dalam gambar M3  ternyata stok habis jadi pesan yang lain.. H3  overal barang bagus pengiriman cepat,positive,5
oke tv nya bagus dan dapat harga crazy deal,positive,5
"barang bagus, tapi sayang covernya tidak ikut dikirim, padahal digambar ada covernya.juga!wajah_berkeringat!",negative,3
"Laptop bagus kondisi fisiknya, tetapi pas dinyalakan, masih Excel dan Word nya tidak kebuka, saya matikan dulu, setelah beberapa jam saya coba lagi malah blank enggak muncul apa-apa. Saya chat tidak dibalas2, yasudah saya kembalikan saja karena rumah saya jauh dari tempat klaim garansi nya. terima kasih lazada sudah dibantu proses pengembalian nya",negative,3
Product yang kami terima tidak bekerja dan tidak dapat di gunakan. Mohon dapat diganti,negative,1
"pengiriman cepat standard 2hari, kecepatn flasdik usb 3. mudah-mudahan awet.",negative,3
Ok banget,negative,1
Alhamdulillah Tv aman. enggak kecewa kaya pertama kali beli. harus di retur. tapi kayak nya belum Ful HD. enggak sesuai iklan nya.  Overal baik. karena dapat harga Flash Sale.,negative,3
"Akhirnya bisa juga juga lihat ulasan nih laptop,,,terima kasih ya...hik hik hik",negative,2
"tv tidak berfungsi..saya coba keservis centre klaim garansi, alamatnya fiktif..akhirnya barang saya retur ke lazada..buat yang tinggal di semarang, jangan beli produk cooca karena service centre nya enggak aktif..saya coba datang kesana tidak ditemukan gedungnya..masa sewa gedung habis..",negative,1
sesuai dengan deskripsi...semoga awet,positive,5
"flashdisk beli disini  enggak bisa digunakan ,, barang reject, penjualnya slow respon,  komplain pengembalian sampai sekarang belum action,",negative,1
"Walaupun barang ini datangnya telat dari estimasi waktu dan harus sedikit bekerja keras berantem dengan operator,overal saya puas belanja dilazada.tvnya mendarat sempurna dengan kondisi OKE !!! Untuk tv semurah ini,mantaplah.kalo saya sih bilang tv Murah tapi enggak murahan,saya berikan apresiasi dan kredit point buat lazada.yang tanggap untuk memberikan layanan keluhan pelanggan.",negative,3
Apa benar ini Del Indonesia? Saya sih meragukan sama seller ini katanya Del Indonesia. Di harbonas kemarin 12.12 saya membeli 1unit Del inspiron 3180. Setelah buka paketnya saya kaget dan kecewa sekali.  Unit yang saya terima itu body nya banyak sekali goresan seperti barang bekas display. Kalau ini benar Del Indonesia kok bisa unit bekas display di jual???,negative,1
"Barang bagus namun sistem pelayanan dari lazada sungguh buruk sekali barang saya baru diproses setelah 1 bulan setengah dan itu harus komplain ke CS lazada hingga 5x, sungguh menyesalkan, untungnya barang nya sampai dengan selamat tanpa cacat, mohon kedepannya sistem nya diperbaiki sehingga tidak terulang lagi",negative,2
Bisa kredit enggak,negative,1
enggak dapat kabelnya masa :'( cuma case doang hiks,negative,1
bagus pengiriman cepat dan rapi,positive,5
pesan hari ini.. besok sudah datang.,positive,5
mohon maaf gan apakah barang bisa kembali soal nya flashdisk ini enggak bisa ke baca di laptop maupun hp.,negative,1
"Pesanan saya kira-kira sampai kapan ya?  karena harus titip sama yang ada di kntor,   No pemesanan #3434195772",negative,3
"tf senin siang rabu sore barang sudah datang, fd+otg nya juga like terimakasih lazada",positive,5
"cepat buanget tiba barangnya, pesan sekarang besok tiba. tks Lazada",negative,3
SESUAI DENGAN DESKRIPSI.. TERIMA KASIH BANYAK LAZADA,positive,5
"pengiriman melalui ark expres sangat lambat dan tidak memuaskan,sampai saat ini belum datng juga,mohon lazada konfirmasi pihak ark expres nya",negative,1
Cepat dan baru produknya,positive,5
"barangnya bagus, barang orisinal. terima kasih Lazada.",positive,5
bagus barangnya bungkus nya rapi,positive,5
"kok kapasitasnya cuma 28,8gb ya? padahal saya pesan yang 32 gb.",negative,3
layar tidak berfungsi,negative,1
"Hardisk plug and play, sangat memuaskan.",positive,5
pesanan tidak dikirimkan karena alamat tidak ditemukan.padahal saya sering belanja di lazada dan barang yang saya beli sampai di rumah kok ini enggak bisa.bagaimana nih,negative,1
"Kecewa banget,bareng palsu.perlu di tindak lanjuti penipuan!!!",negative,1
"good stuf, thank you!!",positive,5
"File yang disimpan semuanya hilang padahal isinya soal soal semester yang sudah diedit,, sampai sekarang belum saya pakai lagi,,",negative,1
"barangnya smpenya cepat,  cuma kok lemot ya???  tidak responsif...",negative,3
barang belum di terima  kok sudah terkirim ... bagai mana ini,negative,1
thx gan,positive,5
"mantap barangnya, cepat pula barangnya nyampek",positive,5
"Barang tidak sesuai dengan deskripsi, Prosesor bukan Octa Core seperti yang di tuliskan di deskripsi, Memory Ram hanya 1GB. dan Kapasitas hanya 16GB. Semua di cek pakai aplikasi SD Insight bisa download. Untung barang bisa dikembalikan. Untuk yang mau beli produk ini pikir ulang karena deskripsi tidak sesuai daripada capek buag waktu dan tenaga. Biasakan baca review sebelum membeli... This item was not as described ini seller'si description. The processor was not Octa Core, but only dual core cheap proccessor from Mediatek. Ram was only 1Gb and Storage only 16GB. itu is easily revealed using SD Insight from Playstore. Please read Review before you buy this item.",negative,1
